Id,SalePrice
2735,132331.08797399196
2736,141693.0818682668
2737,121239.55730558837
2738,136526.1598527986
2739,161096.51323874033
2740,130456.40233925494
2741,147937.98159676217
2742,152060.19959473106
2743,148957.88044320224
2744,157013.05427731128
2745,129091.20016625903
2746,138816.7706378631
2747,139712.62671451984
2748,113057.22065977992
2749,129210.07245178834
2750,130329.16385199766
2751,134462.3330703477
2752,190547.9249647784
2753,153089.79845342645
2754,262442.17082154204
2755,132613.950842247
2756,100499.80687246032
2757,71586.97463736321
2758,87113.61162132234
2759,151791.80041705872
2760,134833.4526002366
2761,144814.67964698822
2762,143138.4588975663
2763,188054.95276716407
2764,137661.7742966912
2765,278068.98927198397
2766,130222.58818065772
2767,93180.43042055938
2768,123422.87984194799
2769,132284.3116022034
2770,134303.0756372377
2771,112554.51169375493
2772,114900.18650046401
2773,166052.3923675821
2774,140205.96421110834
2775,113645.90790564484
2776,133845.79718912378
2777,140818.97587930498
2778,92072.51739465361
2779,123573.00850561695
2780,90250.7417567855
2781,92009.72123060812
2782,98145.77089217152
2783,108495.48715494278
2784,121650.74907234409
2785,134201.40932973757
2786,75685.23047926051
2787,120362.71066138713
2788,84728.18433996786
2789,167626.74631523396
2790,86803.83602676431
2791,112285.02698854834
2792,53430.37355658588
2793,159962.98741681475
2794,108636.0010394977
2795,119305.05895715216
2796,98498.58943829793
2797,213904.87067636458
2798,109326.45144046821
2799,110718.86869309665
2800,62828.8750132645
2801,98060.67891662565
2802,127269.20305568572
2803,168979.78978851455
2804,127056.5874547994
2805,91100.46237477746
2806,79710.0772684842
2807,154316.07915653868
2808,149693.43505218712
2809,132534.66090260659
2810,123207.12366942683
2811,160437.462463867
2812,157324.7793962145
2813,161133.44702754478
2814,160827.20445329274
2815,93881.01626776287
2816,234329.05573207425
2817,150508.58949786169
2818,129943.10684728956
2819,163564.75846640786
2820,140175.19372206126
2821,103826.02163562742
2822,193255.59610117058
2823,355202.82810890104
2824,188790.8403766174
2825,140534.19427811055
2826,128715.33312340625
2827,134103.66075778805
2828,238165.20405350844
2829,201280.16406943026
2830,233450.38272219818
2831,165059.97772524983
2832,264697.4883292819
2833,299425.9571800521
2834,222124.0589320849
2835,224929.7968934711
2836,186752.22727491797
2837,155070.9596509732
2838,151189.7607057245
2839,183326.9519588005
2840,195589.62749236508
2841,202248.08518113728
2842,232219.7546378156
2843,150328.53168753875
2844,163940.0637435436
2845,118128.75069199114
2846,209529.52724179727
2847,210374.91745422783
2848,214779.2891577327
2849,202426.34232962184
2850,276132.7305739961
2851,232317.87190527451
2852,233078.11577326746
2853,240855.3453027812
2854,139406.48634950764
2855,201395.46988205935
2856,200043.08099261412
2857,185306.98834746567
2858,202235.94963232233
2859,124760.33558176957
2860,144576.07829467277
2861,127407.83283407336
2862,191760.11245954526
2863,126233.9627085184
2864,255009.34718053258
2865,137950.65843302506
2866,143712.7709476935
2867,97258.39836613773
2868,94009.14798623587
2869,108432.7536834767
2870,128605.38087246125
2871,87552.95328175715
2872,55746.531395277205
2873,97187.93423919643
2874,141925.5878327103
2875,111130.64568314918
2876,152907.7564310924
2877,130860.64143870732
2878,156167.1166805104
2879,137880.21215691327
2880,101742.24509813212
2881,152827.65926850482
2882,179827.8231575286
2883,192445.81343399122
2884,194825.08584894874
2885,191897.3648816655
2886,242943.4326418602
2887,92472.15754815974
2888,129628.52673221476
2889,60384.56543023162
2890,77882.36737156188
2891,133796.04165591006
2892,46594.43636760539
2893,66929.03741563483
2894,55136.58809502595
2895,339862.15265123243
2896,300436.4465198273
2897,219434.06358007202
2898,142964.250276398
2899,206924.4377028196
2900,156708.76590419578
2901,206664.56945978917
2902,190516.2348406531
2903,331153.86516798445
2904,360059.2268165252
2905,81046.27651034668
2906,188158.55055878402
2907,105708.46005589105
2908,133937.39087870484
2909,153468.2933238488
2910,78514.25358539897
2911,85351.43018076029
2912,140450.98493203387
2913,84829.07848346117
2914,81133.8077835157
2915,85553.47418073789
2916,84364.614810622
2917,159736.76007004056
2918,122338.1981045469
2919,221574.3841391097
